"movie_id","actor_id","character"
"209112","2910262","Hostage Girl"
"209112","2910263","Hero's Park Jogger"
"209112","2910264","Mob Boss"
"209112","2910265","Bartender"
"209112","2910266","Kitchen Service Worker"
"209112","1728472","Kitchen Service Worker"
"209112","2910267","Kitchen Service Worker"
"209112","1744485","Carmen's Mother"
"209112","2910269","Colorado Father"
"209112","2910270","Colorado Daughter"
"209112","2910272","Jail Guard"
"209112","1857125","Diner Owner"
"209112","2910274","McGraw (Finch's Aide)"
"209112","1561545","Capitol Cop"
"209112","1739992","DC Protestor"
"209112","2910277","DC Protestor"
"209112","1758045","Convenience Store Clerk"
"209112","1738205","Secretary of the Air Force"
"209112","47296","Thomas Wayne (uncredited)"
"209112","12371","Fight Club Spectator (uncredited)"
"209112","1696236","Gala Waiter"
"209112","1543874","US Senator"
"209112","1147413","Nairomian Crying Woman"
"209112","1696231","Gotham Desk Cop"
"209112","935275","Child (uncredited)"
"209112","62064","Steve Trevor (uncredited)"
"616037","74568","Thor Odinson"
"616037","524","Jane Foster / The Mighty Thor"
"616037","3894","Gorr"
"616037","62561","King Valkyrie"
"616037","55934","Korg / Old Kronan God (voice)"
"616037","59817","Sif"
"616037","934","Zeus"
"616037","73457","Peter Quill / Star-Lord"
"616037","543261","Nebula"
"616037","543530","Drax"
"616037","139820","Mantis"
"616037","51663","Kraglin / On-Set Rocket"
"616037","12835","Groot (voice)"
"616037","51329","Rocket (voice)"
"616037","17605","Heimdall"
"616037","1910683","Miek"
"616037","52852","Darcy Lewis"
"616037","21422","Hercules"
"616037","1640","Erik Selvig"
"616037","216986","Actor Thor"
"616037","1892","Actor Loki"
"616037","4783","Actor Odin"
"616037","55536","Actor Hela"
"616037","170820","Asgardian Stage Manager"
"616037","3203691","Asgardian Stagehand"
"616037","3616998","Asgardian Stagehand"
"616037","49360","King Yakan"
"616037","1381548","Habooska The Horrible"
"616037","1672488","Darryl The Tour Guide"
"616037","3617002","Asgard Tourist"
"616037","3617004","Asgard Tourist"
"616037","3617007","Ship Tourist"
"616037","3617008","Ship Tourist"
"616037","3617009","Ship Tourist"
"616037","3617011","Ship Tourist"
"616037","2949656","Infinity Conez Vendor"
"616037","2855818","Axl"
"616037","3613218","Gorr's Daughter"
"616037","57461","Dionysus"
"616037","2905572","Chemo Ward Patient"
"616037","586951","Rapu"
"616037","1792879","Flower God"
"616037","3617019","Young Frigga"
"616037","1229578","Indigarrian Woman Glenda"
"616037","73269","Wolf Woman"
"616037","2872781","Pirate Woman"
"616037","3617021","Alien Woman"
"616037","3617022","Baby Thor"
"616037","3617023","Kid Thor"
"616037","3617024","Teenage Thor"
"616037","3617025","Asgardian Pan Flute Player"
"616037","1416789","Grace (Axl's Mother)"
"616037","1058106","Asgardian"
"616037","2855844","Asgardian"
"616037","2621666","Asgardian"
"616037","3617026","Asgardian"
"616037","2324314","Asgardian"
"616037","2420787","Falligarian Kid"
"616037","3617027","Pink Alien Sister"
"616037","3617028","Pink Alien Sister"
"616037","1877487","Lycan Kid"
"616037","3617030","Blue Girl"
"616037","3617032","Blue Girl"
"616037","3617035","Cocoon Girl"
"616037","3617037","Alien Child"
"616037","3617039","Guard"
"616037","1361556","Guard"
"616037","3617040","Guard"
"616037","1331901","US Delegate"
"616037","3617041","Sycophant God"
"616037","1496153","Sycophant God"
"616037","3194304","Bao, God of Dumplings (voice)"
"616037","1414764","Aztec God"
"616037","2102960","Artemis God"
"616037","3617043","Elche Goddess"
"616037","3617044","Maori Princess"
"616037","3617045","Mayan God"
"616037","3617046","Minerva"
"616037","3069512","Goddess Of The Dead"
"616037","1004719","Jademurai God"
"616037","1193834","Fur God"
"616037","3617048","Masked God"
"616037","3617049","Masked God"
"616037","3617050","Zeusette"
"616037","214556","Zeusette"
"616037","3617054","Zeusette"
"616037","3617056","Zeusette"
"616037","3606249","Zeus Pretty Boy"
"616037","3428893","Zeus Pretty Boy"
"616037","3617062","Zeus Harpist"
"616037","3617063","Dancing God"
"616037","2272457","Young Jane"
"616037","3545802","Jane's Mother"
"616037","1410040","Science Friend"
"616037","3617066","Asgardian Doctor"
"616037","1194885","Kronan Dwayne"
"616037","3617067","Asgardian Kid"
"616037","3617084","Asgardian Kid"
"616037","3617068","Asgardian Kid"
"616037","3617085","Asgardian Kid"
"616037","3617069","Asgardian Kid"
"616037","3617087","Asgardian Kid"
"616037","3317575","Asgardian Kid"
"616037","3617088","Asgardian Kid"
"616037","3617071","Asgardian Kid"
"616037","3617089","Asgardian Kid"
"616037","3617072","Asgardian Kid"
"616037","3617090","Asgardian Kid"
"616037","3617074","Asgardian Kid"
"616037","3617092","Asgardian Kid"
"616037","3617075","Asgardian Kid"
"616037","3617093","Asgardian Kid"
"616037","1973030","Asgardian Kid"
"616037","3617094","Asgardian Kid"
"616037","3617076","Asgardian Kid"
"616037","3617095","Asgardian Kid"
"616037","3617078","Asgardian Kid"
"616037","3617097","Asgardian Kid"
"616037","3617079","Asgardian Kid"
"616037","3617098","Asgardian Kid"
"616037","3617082","Asgardian Kid"
"616037","3617099","Asgardian Kid"
"616037","69899","Fandral (archive footage) (uncredited)"
"616037","56614","Volstagg (archive footage) (uncredited)"
"616037","13275","Hogun (archive footage) (uncredited)"
"616037","91606","Loki (archive footage) (uncredited)"
"284052","71580","Stephen Strange / Doctor Strange"
"284052","5294","Karl Mordo"
"284052","53714","Dr. Christine Palmer"
"284052","30082","Wong"
"284052","1019","Kaecilius"
"284052","3063","The Ancient One"
"284052","72873","Dr. Nicodemus West"
"284052","4589","Jonathan Pangborn"
"284052","78110","Lucian / Strong Zealot"
"284052","1070721","Brunette Zealot"
"284052","126802","Tall Zealot"
"284052","1697472","Blonde Zealot"
"284052","1703906","Hamir"
"284052","1372694","Sol Rama"
"284052","1697473","Tina Minoru"
"284052","1697474","Daniel Drumm"
"284052","6975","Dr. Patel"
"284052","357551","Dr. Bruner"
"284052","1785902","Nurse Billy"
"284052","1782075","Dr. Garrison"
"284052","84073","Dr. Weiss"
"284052","202775","Physical Therapist"
"284052","113652","Concerned Doctor"
"284052","1167481","Reluctant Surgeon"
"284052","1785904","Mugger"
"284052","7624","Bus Passenger"
"284052","1698130","Kamar-Taj Librarian"
"284052","1777516","Bullet Patient's Wife"
"284052","1480047","Pat Kiernan"
"284052","1663439","Street Passerby (uncredited)"
"284052","1366885","Physio Patient (uncredited)"
"284052","1588173","Hospital Visitor (uncredited)"
"284052","1689329","Girl on the Bus (uncredited)"
"284052","1277053","New York Pedestrian (uncredited)"
"284052","1569812","Assistant (uncredited)"
"284052","1599280","Doctor (uncredited)"
"284052","1785921","Hong Kong Officer (uncredited)"
"284052","1785922","Sadhu (uncredited)"
"284052","1713832","Man in Street (uncredited)"
"284052","1394361","Kamar-Taj Disciple (uncredited)"
"284052","74568","Thor Odinson (uncredited)"
"284052","1785925","Apprentice (uncredited)"
"284052","1698130","Kamar - Taj Librarian"
"284052","4145637","New York Tourist (uncredited)"
"38757","16855","Rapunzel (voice)"
"38757","69899","Flynn Rider (voice)"
"38757","2517","Mother Gothel (voice)"
"38757","2372","Stabbington Brother (voice)"
"38757","18","Hook Hand Thug (voice)"
"38757","10460","Vlad (voice)"
"38757","22132","Captain of the Guard (voice)"
"38757","4175","Big Nose Thug (voice)"
"38757","1219029","Short Thug (voice)"
"38757","1273208","Young Rapunzel / Little Girl (voice)"
"38757","121830","Guard 1 / Thug 1 (voice)"
"38757","76595","Guard 2 / Thug 2 (voice)"
"38757","61958","Guard 3 (voice)"
"38757","19546","Additional Voices (voice)"
"38757","78317","Additional Voices (voice)"
"38757","89042","Additional Voices (voice)"
"38757","56612","Additional Voices (voice)"
"38757","60232","Additional Voices (voice)"
"38757","186605","Additional Voices (voice)"
"38757","166421","Additional Voices (voice)"
"38757","34737","Additional Voices (voice)"
"38757","146186","Additional Voices (voice)"
"38757","950773","Additional Voices (voice)"
"38757","36821","Additional Voices (voice)"
"38757","173428","Additional Voices (voice)"
"38757","1340676","Additional Voices (voice)"
"38757","41227","Additional Voices (voice)"
"38757","111466","Additional Voices (voice)"
"38757","113916","Additional Voices (voice)"
"38757","35159","Additional Voices (voice)"
"38757","174563","Additional Voices (voice)"
"38757","1296646","Additional Voices (voice)"
"38757","60279","Additional Voices (voice)"
"38757","113919","Additional Voices (voice)"
"38757","116315","Additional Voices (voice)"
"38757","172696","Additional Voices (voice)"
"269149","23532","Nick Wilde (voice)"
"269149","417","Judy Hopps (voice)"
"269149","17605","Chief Bogo (voice)"
"269149","213001","Assistant Mayor Dawn Bellwether (voice)"
"269149","41565","Officer Benjamin Clawhauser (voice)"
"269149","5149","Bonnie Hopps (voice)"
"269149","27530","Stu Hopps (voice)"
"269149","63208","Yax (voice)"
"269149","18999","Mayor Leodore Lionheart (voice)"
"269149","6944","Mrs. Otterton (voice)"
"269149","21088","Duke Weaselton (voice)"
"269149","446511","Gazelle (voice)"
"269149","1223658","Flash (voice)"
"269149","1610446","Young Hopps (voice)"
"269149","34521","Mr. Big (voice)"
"269149","567562","Gideon Grey (voice)"
"269149","1643257","Drill Sergeant (voice)"
"269149","31531","Jerry Jumbeaux Jr. / Jesse / Woolter (voice)"
"269149","108253","Dr. Madge Honey Badger (voice)"
"269149","1456290","Nangi (voice)"
"269149","75599","Mr. Manchas (voice)"
"269149","8396","Finnick (voice)"
"269149","77880","Frantic Pig (voice)"
"269149","1502450","Fru Fru (voice)"
"269149","165787","Doug (voice)"
"269149","60739","Young Nick (voice)"
"269149","1374597","Peter Moosebridge (voice)"
"269149","76595","Bucky Oryx-Antlerson / Travis (voice)"
"269149","1318201","Pronk Oryx-Antlerson (voice)"
"269149","1214974","Officer McHorn (voice)"
"269149","1447307","Landlady (voice)"
"269149","1340677","Mouse Foreman (voice)"
"269149","40462","Priscilla (voice)"
"269149","1610447","Additional Voices (voice)"
"269149","1610448","Additional Voices (voice)"
"269149","1610449","Additional Voices (voice)"
"269149","1610450","Sharla / Gareth / Hippo kid (voice)"
"269149","186605","Additional Voices (voice)"
"269149","1462583","Angry Mouse (voice)"
"269149","1610451","Muzzled Wolf (voice)"
"269149","1610452","Additional Voices (voice)"
"269149","967699","Additional Voices (voice)"
"269149","1995126","Scout Bully 2 (voice)"
"269149","44029","Additional Voices (voice)"
"269149","96997","Additional Voices (voice)"
"269149","1995232","Additional Voices (voice)"
"269149","1995233","Jaguar Pretend Actuary / Scout Bully 1 (voice)"
"269149","1995079","Gary (voice)"
"269149","1995234","Additional Voices (voice)"
"263115","6968","Logan / Wolverine / X-24"
"263115","1464650","Laura / X-23"
"263115","2387","Charles Xavier / Professor X"
"263115","65421","Gabriela"
"263115","467645","Pierce"
"263115","39189","Caliban"
"263115","20766","Dr. Rice"
"263115","1492293","Macon"
"263115","23628","Will Munson"
"263115","21215","Kathryn Munson"
"263115","1788166","Nate Munson"
"263115","1372185","Federale Commander"
"263115","174454","Federale Lieutenant"
"263115","1822971","Federale"
"263115","52946","Rey"
"263115","83367","Mohawk"
"263115","9452","Bone Breaker"
"263115","1821523","Pretty Boy"
"263115","1203114","Reaver"
"263115","1821522","Reaver"
"263115","1222666","Reaver"
"263115","126841","Reaver"
"263115","35546","Reaver"
"263115","1309902","Reaver"
"263115","1821521","Reaver"
"263115","1377042","Reaver"
"263115","78890","Reaver"
"263115","52904","Reaver"
"263115","1436354","Reaver"
"263115","1838548","Reaver"
"263115","1690496","Reaver"
"263115","1821515","Reaver"
"263115","1821513","Reaver"
"263115","1609622","Motel Manager"
"263115","1769757","Rictor"
"263115","1717113","Rebecca"
"263115","1788168","Bobby"
"263115","1788169","Charlotte"
"263115","1472792","Delilah"
"263115","1821512","Lizard Boy"
"263115","1091423","Mexican Staff Member"
"263115","1367309","Convenience Store Clerk"
"263115","42200","Jackson"
"263115","1301772","Bartender"
"263115","51551","Old Doctor"
"263115","1415436","Prom Teen #1"
"263115","1542831","Prom Teen #2"
"263115","1694082","Prom Teen #3"
"263115","1838558","Prom Teen #4"
"263115","1347284","Bridesmaid"
"263115","2919161","Pastor"
"263115","1579181","Mourning Widow"
"263115","1502244","Maria"
"263115","1711522","Infirmary Nurse"
"263115","94428","Car Dealer"
"263115","177403","Major"
"263115","1691470","Banger"
"263115","1510788","Banger"
"263115","1821500","Banger"
"263115","1565060","Banger"
"263115","1191027","Banger"
"263115","1502870","Federale"
"263115","1365981","Federale"
"263115","1714701","Federale"
"263115","179882","Federale"
"263115","17041","Federale"
"263115","1310386","Federale"
"263115","1516873","Federale"
"263115","1502867","Federale"
"263115","1334321","Federale"
"263115","1116011","Valet"
"263115","1821499","Pine Cone Girl"
"263115","1788170","Jonah"
"263115","1435479","Mutant Child"
"263115","1821498","Mutant Child"
"263115","1821497","Mutant Child"
"263115","1821496","Mutant Child"
"263115","1821495","Mutant Child"
"263115","1821494","Mutant Child"
"263115","1821493","Mutant Child"
"263115","1821492","Mutant Child"
"263115","1821491","Mutant Child"
"263115","1821490","Mutant Child"
"263115","1821489","Glowing Eyes Boy"
"263115","1471922","Jackson's Henchman"
"263115","1821488","Screaming Casino Woman"
"263115","1821487","Bumpy Skinned Kid"
"263115","159300","Rhodes"
"263115","1244938","Border Guard"
"263115","1685460","Helicopter Pilot"
"263115","1116699","Special Forces (uncredited)"
"263115","1089920","Reaver (uncredited)"
"263115","3836775","Bridesmaid (uncredited)"
"263115","4324188","Casino Patron (uncredited)"
"351286","73457","Owen Grady"
"351286","18997","Claire Dearing"
"351286","28847","Eli Mills"
"351286","1029934","Franklin Webb"
"351286","1257819","Zia Rodriguez"
"351286","2505","Sir Benjamin Lockwood"
"351286","13014","Mr. Eversoll"
"351286","15854","Ken Wheatley"
"351286","4785","Dr. Ian Malcolm"
"351286","14592","Dr. Henry Wu"
"351286","400","Iris"
"351286","2058708","Maisie Lockwood"
"351286","589652","Tech Merc"
"351286","6916","Senator Sherwood"
"351286","2093764","Sub Pilot"
"351286","207304","Tech Operator"
"351286","55586","Helicopter Pilot"
"351286","1083177","Lead Mercenary"
"351286","25600","Prop Plane Pilot"
"351286","2125910","Russian Mob Guy"
"351286","1358942","Russian Girlfriend"
"351286","1792454","Russian Bidder"
"351286","2125921","BBC News Anchor"
"351286","1132153","Brutish Mercenary"
"351286","232979","Committee Chairman"
"351286","2125928","Hero Tracker"
"351286","1563380","Crewman"
"351286","2067775","Another Bidder"
"351286","1184960","Helicopter Merc"
"351286","1205630","Helicopter Merc"
"351286","60603","Helicopter Merc"
"351286","2060733","Bearded Merc"
"351286","2622281","Mercenary in Tunnel"
"351286","123796","Mill's Man"
"351286","2622283","Surfer"
"351286","1613949","Surfer"
"351286","2015334","Jungle Merc"
"351286","20582","InGen Contractor (uncredited)"
"351286","1481440","Russian Bodyguard (uncredited)"
"274","1038","Clarice M. Starling"
"274","4173","Dr. Hannibal Lecter"
"274","349","Jack Crawford"
"274","15854","Jame 'Buffalo Bill' Gumb"
"274","16293","Dr. Frederick Chilton"
"274","31649","Catherine Martin"
"274","6930","Senator Ruth Martin"
"274","51864","Ardelia Mapp"
"274","13936","Barney Matthews"
"274","3801","Lamar"
"274","16119","Lt. Boyle"
"274","183640","Sgt. Tate"
"274","1280997","Sgt. Jim Pembry"
"274","76470","Roden"
"274","138988","Pilcher"
"274","32592","Paul Krendler"
"274","102429","FBI Director Hayden Burke"
"274","1280985","FBI Instructor"
"274","192268","Agent Burroughs"
"274","31118","Friendly Psychopath"
"274","1280986","Brooding Psychopath"
"274","94435","Miggs"
"274","1280988","Clarice's Father"
"274","68927","Mr. Lang"
"274","68926","Mr. Lang's Driver"
"274","1280989","TV Evangelist"
"274","1280990","Boxing Instructor"
"274","174914","Mr. Brigham"
"274","102805","Agent Terry"
"274","152638","Oscar"
"274","1174793","Sheriff Perkins"
"274","16298","Dr. Akin"
"274","1041787","TV Anchor Woman"
"274","52057","TV Anchor Man"
"274","175082","Sen. Martin's Aide"
"274","1280995","1st Reporter"
"274","1280996","2nd Reporter"
"274","1212913","Officer Jacobs"
"274","7134","Officer Murray"
"274","1111682","Airport Flirt"
"274","15074","Spooked Memphis Cop"
"274","552526","Tall Memphis Cop"
"274","1280998","Distraught Memphis Cop"
"274","6591","SWAT Commander"
"274","1473","SWAT Communicator"
"274","1219514","SWAT Shooter"
"274","1280999","EMS Attendant"
"274","59329","EMS Driver"
"274","127738","Mr. Bimmel"
"274","1281000","Stacy Hubka"
"274","1447788","Young Clarice"
"274","1281001","Flower Delivery Man"
"274","102809","State Trooper (uncredited)"
"274","97902","FBI Agent (uncredited)"
"274","14999","FBI Agent in Memphis (uncredited)"
"274","1098036","Orderly (uncredited)"
"274","552527","Priest on Chilton's Plane (uncredited)"
"274","1558881","Autopsy Victim (uncredited)"
"274","27098","Guido Paonessa (uncredited)"
"274","1280992","TV Sportscaster"
"999501","2741962","Hero/Sandro Sanderlei"
"999501","1253165","Lulli"
"999501","1475564","Pança"
"999501","1247852","Matilde"
"999501","1181464","Agnaldo"
"999501","1463118","Bento"
"999501","581659","Tony"
"999501","1687458","Genival"
"999501","1759957","Magaiver"
"999501","1240951","Jacques Barreto"
"999501","1190921","Peixe"
"999501","1556922","Jarbas"
"999501","3354426","Chantecler"
"999501","4637341","Donizete"
"999501","563718","Castelo"
"999501","4637347","Coordenadora"
"999501","2342646","Marquinhos"
"999501","1977323","Junior"
"999501","1751378","Claudia"
"999501","3109661","Médica"
"999501","4637348","Garota 1"
"999501","4637349","Garota 2"
"999501","4637350","Cida"
"999501","2697716","Isabela Falcão"
"999501","4637351","Inácio"
"999501","4637353","Enfermeira"
"999501","4637356","Mari"
"999501","3322000","Hero (criança)"
"999501","4637365","Pança (criança)"
"999501","1137429","Saraiva"
"999501","4637367","Menininha de 7 anos"
"999501","4637368","Loira Escultural"
"999501","4637369","Mãe do Hero"
"999501","4637371","Tânia Folia"
"9495","57700","Eric Draven / The Crow"
"9495","57701","Sarah Mohr"
"9495","8874","Sergeant Albrecht"
"9495","7486","Top Dollar"
"9495","39126","Myca"
"9495","42649","Shelly Webster"
"9495","3711","Darla Mohr"
"9495","1737","T-Bird"
"9495","37207","Skank"
"9495","65141","Tin Tin"
"9495","9289","Funboy"
"9495","19384","Grange"
"9495","4253","Gideon"
"9495","7576","Mickey"
"9495","73132","Detective Torres"
"9495","2019085","Annabella"
"9495","2095333","Lead Cop"
"9495","545576","Roscoe"
"9495","182243","Waldo"
"9495","1513690","MJ"
"9495","15438","Speeg"
"9495","1938641","Newscaster"
"9495","120291","Uniform Cop #1"
"9495","2095339","Paramedic #1"
"9495","2095341","Paramedic #2"
"9495","43010","Sanchez"
"9495","169628","Braeden"
"9495","63426","Jugger"
"9495","65171","Bad Ass Criminal"
"277834","1564846","Moana (voice)"
"277834","18918","Maui (voice)"
"277834","15298","Gramma Tala (voice)"
"277834","7242","Chief Tui (voice)"
"277834","55936","Tamatoa (voice)"
"277834","151246","Sina (voice)"
"277834","21088","Heihei / Villager #3 (voice)"
"277834","1716550","Toddler Moana (voice)"
"277834","89843","Fisherman (voice)"
"277834","1349600","Villager #1 (voice)"
"277834","1742290","Villager #2 (voice)"
"277834","1179651","Additional Voices (voice)"
"277834","1307751","Chief Tui (singing voice) (uncredited)"
"585","1230","Sullivan (voice)"
"585","7904","Mike (voice)"
"585","7905","Boo (voice)"
"585","884","Randall (voice)"
"585","5563","Waternoose (voice)"
"585","7906","Celia (voice)"
"585","10","Roz (voice)"
"585","7907","Yeti (voice)"
"585","7908","Jeff Fungus (voice)"
"585","7884","Needleman / Smitty (voice)"
"585","7909","Floor Manager (voice)"
"585","5149","Flint (voice)"
"585","7882","Bile (voice)"
"585","7910","George (voice)"
"585","19545","Additional Voices (voice)"
"585","78317","Additional Voices (voice)"
"585","70615","Additional Voices (voice)"
"585","74492","Additional Voices (voice)"
"585","81843","Additional Voices (voice)"
"585","91024","Additional Voices (voice)"
"585","12890","Additional Voices (voice)"
"585","151385","Additional Voices (voice)"
"585","75331","Additional Voices (voice)"
"585","3774487","Additional Voices (voice)"
"585","86006","Additional Voices (voice)"
"585","84213","Additional Voices (voice)"
"585","198810","Additional Voices (voice)"
"585","34737","Additional Voices (voice)"
"585","117081","Additional Voices (voice)"
"585","3774488","Additional Voices (voice)"
"585","62646","Additional Voices (voice)"
"585","167667","Additional Voices (voice)"
"585","1231571","Additional Voices (voice)"
"585","214701","Additional Voices (voice)"
"585","52699","Additional Voices (voice)"
"585","111466","Additional Voices (voice)"
"585","84493","Additional Voices (voice)"
"585","35159","Additional Voices (voice)"
"585","38703","Additional Voices (voice)"
"585","7998","Additional Voices (voice)"
"585","61969","Additional Voices (voice)"
"585","3774491","Additional Voices (voice)"
"585","15898","Additional Voices (voice)"
"585","157626","Additional Voices (voice)"
"585","152963","Additional Voices (voice)"
"585","7911","Additional Voices (voice)"
"585","3774493","Additional Voices (voice)"
"585","8066","Additional Voices (voice)"
"585","954958","Additional Voices (voice)"
"585","197","Additional Voices (voice)"
"585","1156411","Additional Voices (voice)"
"585","8","Additional Voices (voice)"
"585","12900","Rex (voice) (uncredited)"
"585","6844","Narrator (voice)"
"565","3489","Rachel Keller"
"565","26291","Noah Clay"
"565","26292","Aidan Keller"
"565","1248","Richard Morgan"
"565","13724","Dr. Grasnik"
"565","26294","Ruth Embry"
"565","20354","Katie Embry"
"565","26293","Rebecca Kotler"
"565","1580","Samara Morgan"
"565","2525","Anna Morgan"
"565","26295","Teacher"
"565","3205","Innkeeper"
"565","83585","Girl Teen #1"
"565","1915496","Girl Teen #2"
"565","11702","Male Teen #1"
"565","22053","Harvey"
"565","11680","Beth"
"565","141762","Doctor"
"565","154993","Donna"
"565","1915500","Cashier"
"565","1228866","Dave Embry"
"565","154821","Cal"
"565","1915494","Darby Grasnik"
"565","10131","Babysitter"
"565","15318","Ship's Mate"
"565","1217903","Library Clerk"
"565","93213","Grad Student"
"565","154762","Orderly"
"565","1808947","Nurse"
"565","1501939","Mourner #1"
"565","152950","Mourner #2"
"565","2238226","Girl on Ferry"
"565","941160","Girl's Father"
"565","48136","Painter"
"565","25579","Ferry Worker"
"10144","63978","Ariel / Vanessa (voice)"
"10144","67392","Sebastian (voice)"
"10144","35232","Ursula (voice)"
"10144","31468","Prince Eric (voice)"
"10144","9601","King Triton (voice)"
"10144","67393","Scuttle (voice)"
"10144","184030","Flounder (voice)"
"10144","9807","Louis (voice)"
"10144","157660","Flotsam & Jetsam (voice)"
"10144","71781","Grimsby (voice)"
"10144","3202","Carlotta (voice)"
"10144","40352","Seahorse (voice)"
"10144","214701","Additional Voices (voice)"
"10144","84493","Additional Voices (voice)"
"10144","200","Additional Voices (voice)"
"10144","15831","Max (voice)"
"10144","101606","Additional Voices (voice)"
"10144","2007559","Additional Voices (voice)"
"10144","1191737","Additional Voices (voice)"
"10144","35243","Additional Voices (voice)"
"10144","81178","Additional Voices (voice)"
"10144","19545","Additional Voices (voice)"
"10144","1052214","Additional Voices (voice)"
"10144","1219706","Additional Voices (voice)"
"10144","613123","Additional Voices (voice)"
"10144","81843","Additional Voices (voice)"
"10144","1865730","Additional Voices (voice)"
"10144","1233478","Additional Voices (voice)"
"10144","1331854","Additional Voices (voice)"
"10144","2007592","Additional Voices (voice)"
"10144","1231055","Additional Voices (voice)"
"10144","2007593","Additional Voices (voice)"
"10144","1639138","Additional Voices (voice)"
"10144","2007595","Additional Voices (voice)"
"10144","2007596","Additional Voices (voice)"
"10144","2007597","Additional Voices (voice)"
"10144","41227","Additional Voices (voice)"
"10144","2007601","Additional Voices (voice)"
"10144","2007602","Additional Voices (voice)"
"10144","2007603","Additional Voices (voice)"
"10144","2007605","Additional Voices (voice)"
"10144","4002","Narrator (voice)"
"1865","85","Jack Sparrow"
"1865","955","Angelica"
"1865","118","Hector Barbossa"
"1865","6972","Edward ""Blackbeard"" Teach"
"1865","2449","Joshamee Gibbs"
"1865","237455","Philip"
"1865","469759","Syrena"
"1865","1115","Scrum"
"1865","1430","Captain Teague"
"1865","10983","King George"
"1865","4031","Groves"
"1865","1712","Gillette"
"1865","59129","The Spaniard"
"1865","27397","Lord John Carteret"
"1865","11279","Prime Minister Henry Pelham"
"1865","5309","Society Lady"
"1865","8399","Ezekiel"
"1865","110075","Salaman"
"1865","75076","Cook"
"1865","1321379","Derrick"
"1865","77955","Garheng"
"1865","88392","Cabin Boy"
"1865","83814","Purser"
"1865","199975","Quartermaster"
"1865","58758","Gunner"
"1865","55901","Tamara - First Mermaid"
"1865","229634","King Ferdinand"
"1865","1089049","Spanish Sea Captain"
"1865","2761025","Spanish Fisherman"
"1865","1073458","Spanish Castaway"
"1865","110872","Spanish Officer"
"1865","1870137","Spanish Soldier"
"1865","214581","Captain of the Guard"
"1865","1131724","Guard"
"1865","1331023","English Girl"
"1865","14432","English Father"
"1865","6985","Jailor"
"1865","1222209","Bailiff"
"1865","1825405","Foreman"
"1865","2761027","Mermaid"
"1865","2761028","Mermaid"
"1865","1146120","Mermaid"
"1865","1770474","Mermaid"
"1865","2761029","Mermaid"
"1865","1346327","Mermaid"
"1865","51300","Master-at-Arms"
"1865","1310385","Yeoman"
"1865","2761032","Courtroom Wench"
"1865","1673059","Courtroom Heckler"
"1865","1797040","Justice Smith"
"1865","139188","Mermaid (uncredited)"
"1865","1743573","Villager (uncredited)"
"1865","1711170","English Woman (uncredited)"
"1865","1462426","Spanish Officer (uncredited)"
"1865","1577439","Spanish Pirate (uncredited)"
"1865","1358941","Queen Anne's Pirate (uncredited)"
"1865","1669441","Flower Seller (uncredited)"
"1865","1467174","Spanish Soldier (uncredited)"
"1865","1381548","English Guard (uncredited)"
"1865","1754161","Spanish Soldier (uncredited)"
"1865","1569767","Junior British Officer (uncredited)"
"1865","424182","Juror (uncredited)"
"1865","1057685","Beckett's Guard (uncredited)"
"1865","101088","Queen Anne's Pirate (uncredited)"
"1865","1269611","Queen Anne's Pirate (uncredited)"
"1865","1744085","Hero Mother (uncredited)"
"1865","2169446","Young Spanish Officer (uncredited)"
"1865","2509636","Mermaid (uncredited)"
"1865","1298014","Queen Anne's Pirate (uncredited)"
"1865","1770475","British Sailor (uncredited)"
"1865","1557027","London Town Crier (uncredited)"
"1865","2077788","Spanish Soldier (uncredited)"
"1865","1566183","Pewter Seller (uncredited)"
"1865","590938","Spanish Officer (uncredited)"
"1865","1583148","Mermaid / Body (uncredited)"
"1865","1631260","Pirate (uncredited)"
"1865","1209051","Paddy Wagon Gaoler (uncredited)"
"1865","1127484","Spanish Soldier (uncredited)"
"1865","2648893","English Boy (uncredited)"
"1865","105865","English Girl (uncredited)"
"1865","1252521","Woman at The Captain's Daughter (uncredited)"
"1865","1306277","Maid (uncredited)"
"1865","61956","Queen Anne's Revenge Pirate (uncredited)"
"1368","16483","John Rambo, Vietnam veteran"
"1368","16554","Col. Samuel Trautman"
"1368","6197","Hope Sheriff Will Teasle"
"1368","16555","State Police Capt. Dave Kern"
"1368","16556","Deputy Sgt. Arthur Galt"
"1368","16557","Deputy Balford"
"1368","15824","Deputy Ward"
"1368","16558","Orval the Dog Man"
"1368","16559","Deputy Lester"
"1368","16560","Deputy Mitch"
"1368","16561","Deputy Shingleton"
"1368","16562","Preston"
"1368","16563","Helicopter pilot"
"1368","16564","Trooper"
"1368","16565","Radio operator"
"1368","1213777","Lt. Morgen, National Guard, civilian pharmacist"
"1368","75467","Guardsman #1"
"1368","1816628","Guardsman #2"
"1368","1816630","Guardsman #3"
"1368","27121","Guardsman #4"
"1368","21089","Guardsman #5"
"1368","2564372","Guardsman #6"
"1368","2564373","The young son of one of the hunters"
"1368","2564374","Attendant"
"1368","1661890","TV Reporter"
"1368","102741","Guard C.O."
"1368","2564376","Miner"
"1368","1575470","Man on Street #1"
"1368","2564377","Man on Street #2"
"1368","592453","Man on Street #3"
"1368","2564378","Woman on Street"
"1368","85545","Hunter"
